"feature_id","checkout_ts","user_id","host_id","handle","request_ts","checkin_ts","tokens","account_id","version_id","loadinfo_id","origin"
18675,1531934049,55149,42312,4706,1531934049,1531934790,1,1,239,48790,1
18707,1531934049,55149,42312,2406,1531934049,1531934790,1,1,239,48790,1
218,1531934670,63012,54622,10305,1531934670,1531934790,1,1,35,48790,1
18841,1531934670,43612,53456,3233,1531934670,1531934790,1,1,1,48790,1
230,1531934551,1793,3952,1924,1531934551,1531934791,1,1,27,48790,1
6800,1531934671,15490,48636,17787,1531934671,1531934791,1,1,114,48790,1
118,1531934551,1793,3952,4170,1531934551,1531934791,1,1,27,48790,1
22743,1531934671,48537,48862,469,1531934671,1531934791,1,1,682,48790,1
22741,1531934671,48537,48862,261,1531934671,1531934791,1,1,682,48790,1
22742,1531934671,48537,48862,104,1531934671,1531934791,1,1,682,48790,1
22780,1531934671,48537,48862,727,1531934671,1531934791,1,1,682,48790,1
14,1531934551,6080,39458,21932,1531934551,1531934789,1,1,766,48790,1
191,1531934296,62694,3002,43115,1531934296,1531934789,1,1,761,48790,1
798,1531934551,6080,39458,66847,1531934551,1531934789,1,1,766,48790,1
225,1531934296,62562,25727,36446,1531934296,1531934789,1,1,733,48790,1
225,1531934551,6080,39458,106938,1531934551,1531934789,1,1,766,48790,1
781,1531934551,6080,39458,14536,1531934551,1531934789,1,1,766,48790,1
10690,1531934551,55910,39945,116547,1531934551,1531934789,1,1,807,48790,1
10691,1531934551,55910,39945,123460,1531934551,1531934789,1,1,807,48790,1
10692,1531934670,46341,30010,21138,1531934670,1531934789,1,1,807,48790,1
10695,1531934296,55910,39945,57719,1531934296,1531934789,1,1,807,48790,1
10695,1531934670,46341,30010,136175,1531934670,1531934789,1,1,807,48790,1
301,1531934429,69,44,135,1531934429,1531934791,1,1,821,48790,1
301,1531934671,5932,36312,6767,1531934671,1531934791,1,1,821,48790,1
302,1531934429,69,44,4088,1531934429,1531934791,1,1,733,48790,1
311,1531934671,5932,36312,2841,1531934671,1531934791,1,1,859,48790,1
2,1531918633,9267,41096,7702,1531918633,1531934859,1,1,852,48790,1
2,1531934624,57685,46409,18204,1531934624,1531934859,1,1,3,48790,1
20817,1531929727,8315,42629,24202,1531929727,1531934859,1,1,747,48790,1
20824,1531934629,53928,52742,16802,1531934629,1531934854,1,1,36,48790,1
281,1531934629,53928,52742,15805,1531934629,1531934854,1,1,21,48790,1
274,1531934629,53928,52742,16902,1531934629,1531934854,1,1,49,48790,1
19987,1531928515,56323,44220,1184,1531928515,1531934878,1,1,802,48790,1
19987,1531929734,6754,34661,36356,1531929734,1531934878,1,1,701,48790,1
19987,1531933536,59243,51904,18044,1531933536,1531934878,1,1,852,48790,1
20013,1531934395,62682,41952,7058,1531934395,1531934878,1,1,178,48790,1
253,1531934518,801,42215,15207,1531934518,1531934854,1,1,703,48790,1
259,1531934518,801,42215,3121,1531934518,1531934854,1,1,703,48790,1
249,1531934518,801,42215,15913,1531934518,1531934854,1,1,703,48790,1
205,1531934023,57907,46674,13314,1531934023,1531934875,1,1,734,48790,1
241,1531934412,54854,4384,3205,1531934412,1531934896,1,1,839,48790,1
241,1531934654,54854,4384,2906,1531934654,1531934896,1,1,839,48790,1
13815,1531933059,892,1882,3286,1531933059,1531934897,1,1,17,48790,1
13815,1531933181,8155,1882,26892,1531933181,1531934897,1,1,17,48790,1
13815,1531933920,62040,1882,3074,1531933920,1531934897,1,1,17,48790,1
13815,1531934040,72,1913,16038,1531934040,1531934897,1,1,17,48790,1
13827,1531933059,1329,1882,21063,1531933059,1531934897,1,1,17,48790,1
13827,1531933059,892,1882,24262,1531933059,1531934897,1,1,17,48790,1
13827,1531933181,8155,1882,6349,1531933181,1531934897,1,1,17,48790,1
13827,1531933920,62040,1882,7984,1531933920,1531934897,1,1,17,48790,1
307,1531928544,675,11862,5005,1531928544,1531934895,1,1,39,48790,1
5892,1531928544,675,11862,4905,1531928544,1531934895,1,1,17,48790,1
174,1531934780,6840,30598,2321,1531934780,1531934901,1,1,1,48790,1
7800,1531934416,58558,47582,122,1531934416,1531934901,1,1,39,48790,1
7810,1531934416,58558,47582,5000,1531934416,1531934901,1,1,17,48790,1
20901,1531933800,1593,4733,594,1531933800,1531934902,77,1,16,48790,1
64,1531929648,8086,6170,4905,1531929648,1531934903,1,1,35,48790,1
64,1531931597,19766,32779,7006,1531931597,1531934903,1,1,35,48790,1
64,1531932090,1667,39481,23303,1531932090,1531934903,1,1,35,48790,1
64,1531932572,1651,10477,16405,1531932572,1531934903,1,1,35,48790,1
64,1531933306,11229,8912,16310,1531933306,1531934903,1,1,35,48790,1
64,1531933559,8945,6770,25104,1531933559,1531934903,1,1,35,48790,1
8068,1531925250,57243,45649,17805,1531925250,1531934903,1,1,35,48790,1
8067,1531934780,6989,34165,23604,1531934780,1531934903,1,1,35,48790,1
20256,1531930128,55910,39945,29957,1531930128,1531934854,1,1,388,48790,1
20109,1531934671,5914,54557,5479,1531934671,1531934854,1,1,84,48790,1
20111,1531934029,5914,54557,19701,1531934029,1531934854,1,1,84,48790,1
48,1531934781,39,53,208,1531934781,1531934903,2594,1,820,48790,1
48,1531934781,61076,51354,157,1531934781,1531934903,793,1,820,48790,1
18322,1531934419,3058,39526,12345,1531934419,1531934903,1,1,1,48790,1
8076,1531934661,5715,36342,762,1531934661,1531934904,1,1,693,48790,1
8077,1531934661,5715,36342,1403,1531934661,1531934904,1,1,693,48790,1
8080,1531934781,5715,36342,1161,1531934781,1531934904,1,1,693,48790,1
9969,1531934663,192,44611,67323,1531934663,1531934906,1,1,27,48790,1
3971,1531934660,55033,42167,6507,1531934660,1531934895,1,1,681,48790,1
6,1531918659,55700,43333,74773,1531918659,1531934902,32,1,17,48790,1
6,1531924402,47926,49132,38983,1531924402,1531934902,2,1,9,48790,1
6,1531931230,2412,17233,66208,1531931230,1531934902,6,1,17,48790,1
6,1531931597,1217,22,40784,1531931597,1531934902,5,1,9,48790,1
6,1531931720,5321,45883,25163,1531931720,1531934902,5,1,17,48790,1
6,1531932942,57433,39486,110646,1531932942,1531934902,5,1,9,48790,1
6,1531933063,50266,11208,118148,1531933063,1531934902,8,1,9,48790,1
6,1531933063,1315,2103,66014,1531933063,1531934902,5,1,9,48790,1
6,1531933063,49086,2103,44110,1531933063,1531934902,5,1,9,48790,1
6,1531933063,42,168,105396,1531933063,1531934902,5,1,9,48790,1
6,1531933063,31639,2103,37511,1531933063,1531934902,8,1,9,48790,1
6,1531933063,63003,39486,113210,1531933063,1531934902,8,1,9,48790,1
6,1531933063,1485,47,79166,1531933063,1531934902,5,1,9,48790,1
6,1531933063,1485,47,46398,1531933063,1531934902,2,1,9,48790,1
6,1531933185,1877,82,14852,1531933185,1531934902,5,1,9,48790,1
6,1531933185,8954,50985,5292,1531933185,1531934902,5,1,9,48790,1
6,1531933185,6673,5,43619,1531933185,1531934902,5,1,9,48790,1
6,1531934781,199,11,103844,1531934781,1531934902,6,1,17,48790,1
66,1531931597,1217,22,40784,1531931597,1531934902,5,1,9,48790,1
66,1531933063,42,168,105396,1531933063,1531934902,5,1,9,48790,1
66,1531933063,1485,47,79166,1531933063,1531934902,5,1,9,48790,1
66,1531933185,1877,82,14852,1531933185,1531934902,5,1,9,48790,1
21,1531924402,47926,49132,38983,1531924402,1531934902,2,1,9,48790,1
21,1531933063,1485,47,46398,1531933063,1531934902,2,1,9,48790,1
3213,1531918659,55700,43333,74773,1531918659,1531934902,32,1,17,48790,1
19,1531931720,5321,45883,25163,1531931720,1531934902,5,1,17,48790,1
50,1531931230,2412,17233,66208,1531931230,1531934902,6,1,17,48790,1
50,1531934781,199,11,103844,1531934781,1531934902,6,1,17,48790,1
59,1531933063,50266,11208,118148,1531933063,1531934902,8,1,9,48790,1
59,1531933185,6673,5,43619,1531933185,1531934902,5,1,9,48790,1
664,1531932942,57433,39486,110646,1531932942,1531934902,5,1,9,48790,1
664,1531933063,1315,2103,66014,1531933063,1531934902,5,1,9,48790,1
664,1531933063,49086,2103,44110,1531933063,1531934902,5,1,9,48790,1
664,1531933063,31639,2103,37511,1531933063,1531934902,8,1,9,48790,1
664,1531933063,63003,39486,113210,1531933063,1531934902,8,1,9,48790,1
305,1531933185,8954,50985,5292,1531933185,1531934902,5,1,9,48790,1
101,1531934781,62406,11,94835,1531934781,1531934902,1,1,57,48790,1
101,1531934781,62198,17233,77665,1531934781,1531934902,1,1,57,48790,1
20,1531934781,1875,31683,19800,1531934781,1531934902,1,1,17,48790,1
85,1531933185,1485,13454,85636,1531933185,1531934902,1,1,17,48790,1
8266,1531934661,62,275,197,1531934661,1531934905,1,1,35,48790,1
8266,1531934782,62,112,784,1531934782,1531934905,1,1,35,48790,1
8266,1531934782,62,280,867,1531934782,1531934905,1,1,35,48790,1
63,1531918659,336,5370,22412,1531918659,1531934893,1,1,35,48790,1
21760,1531934783,276,47297,315,1531934783,1531934906,1,1,1,48790,1
21852,1531934783,276,47297,315,1531934783,1531934906,1,1,1,48790,1
21862,1531934783,276,47297,123,1531934783,1531934906,1,1,1,48790,1
21761,1531934783,276,47297,315,1531934783,1531934906,1,1,1,48790,1
22019,1531934783,58085,51161,947,1531934783,1531934906,1,1,1,48790,1
22019,1531934783,5001,44769,531,1531934783,1531934906,1,1,1,48790,1
22019,1531934783,16046,44444,867,1531934783,1531934906,1,1,1,48790,1
21762,1531934783,12414,44781,2035771203,1531934783,1531934906,1,1,1,48790,1
21762,1531934783,59243,51506,811106915,1531934783,1531934906,1,1,1,48790,1
21762,1531934783,16046,44443,947,1531934783,1531934906,1,1,1,48790,1
21762,1531934783,12414,44444,1383236483,1531934783,1531934906,1,1,1,48790,1
21762,1531934783,57537,44354,696464771,1531934783,1531934906,1,1,1,48790,1
22037,1531934662,58085,51161,593,1531934662,1531934906,1,1,1,48790,1
22022,1531934542,59243,51506,811091221,1531934542,1531934906,1,1,1,48790,1
21773,1531934783,7175,48900,443,1531934783,1531934906,1,1,1,48790,1
21742,1531934783,12414,44444,1383236483,1531934783,1531934906,1,1,1,48790,1
21742,1531934783,57537,44354,696482179,1531934783,1531934906,1,1,1,48790,1
21778,1531934662,59243,51506,811091273,1531934662,1531934906,1,1,1,48790,1
21778,1531934662,58085,51161,593,1531934662,1531934906,1,1,1,48790,1
21758,1531934783,7175,48900,811,1531934783,1531934906,1,1,1,48790,1
21786,1531934783,12414,44444,1383236483,1531934783,1531934906,1,1,1,48790,1
21786,1531934783,57537,44354,696482179,1531934783,1531934906,1,1,1,48790,1
21748,1531934783,12414,44781,2035771203,1531934783,1531934906,1,1,1,48790,1
21748,1531934783,59243,51506,811106915,1531934783,1531934906,1,1,1,48790,1
21748,1531934783,16046,44443,947,1531934783,1531934906,1,1,1,48790,1
21748,1531934783,58085,51161,947,1531934783,1531934906,1,1,1,48790,1
21748,1531934783,12414,44444,1383236483,1531934783,1531934906,1,1,1,48790,1
21748,1531934783,5001,44769,531,1531934783,1531934906,1,1,1,48790,1
21748,1531934783,16046,44444,867,1531934783,1531934906,1,1,1,48790,1
21748,1531934783,57537,44354,696464771,1531934783,1531934906,1,1,1,48790,1
21792,1531934783,7175,48900,443,1531934783,1531934906,1,1,1,48790,1
22020,1531934783,42,43872,139,1531934783,1531934906,1,1,1,48790,1
21741,1531934783,1402,43910,987,1531934783,1531934906,1,1,1,48790,1
21741,1531934783,59,43946,899,1531934783,1531934906,1,1,1,48790,1
21741,1531934783,1888,48662,827,1531934783,1531934906,1,1,1,48790,1
21741,1531934783,2359,43913,211,1531934783,1531934906,1,1,1,48790,1
21741,1531934783,1888,43871,243,1531934783,1531934906,1,1,1,48790,1
21741,1531934783,8954,44030,995,1531934783,1531934906,1,1,1,48790,1
21741,1531934783,8954,44019,475,1531934783,1531934906,1,1,1,48790,1
21756,1531934783,57819,51237,259,1531934783,1531934906,1,1,1,48790,1
21739,1531934783,1402,43910,987,1531934783,1531934906,1,1,1,48790,1
21739,1531934783,59,43946,899,1531934783,1531934906,1,1,1,48790,1
21739,1531934783,1888,48662,827,1531934783,1531934906,1,1,1,48790,1
21739,1531934783,2359,43913,211,1531934783,1531934906,1,1,1,48790,1
21739,1531934783,42,43872,139,1531934783,1531934906,1,1,1,48790,1
21739,1531934783,1888,43871,243,1531934783,1531934906,1,1,1,48790,1
21739,1531934783,8954,44030,995,1531934783,1531934906,1,1,1,48790,1
21739,1531934783,8954,44019,475,1531934783,1531934906,1,1,1,48790,1
21754,1531934542,55902,43957,643,1531934542,1531934906,1,1,1,48790,1
21754,1531934783,55243,43971,91,1531934783,1531934906,1,1,1,48790,1
21754,1531934783,55673,43875,808915811,1531934783,1531934906,1,1,1,48790,1
21754,1531934783,55102,43881,467,1531934783,1531934906,1,1,1,48790,1
21754,1531934783,1777,43874,707,1531934783,1531934906,1,1,1,48790,1
21754,1531934783,3882,44318,299,1531934783,1531934906,1,1,1,48790,1
21754,1531934783,187,43877,211,1531934783,1531934906,1,1,1,48790,1
21755,1531934542,55902,43957,123,1531934542,1531934906,1,1,1,48790,1
21755,1531934542,55243,43971,507,1531934542,1531934906,1,1,1,48790,1
21755,1531934783,3882,44318,299,1531934783,1531934906,1,1,1,48790,1
21759,1531934542,3882,45707,808600344,1531934542,1531934906,1,1,1,48790,1
21759,1531934542,55902,43957,124,1531934542,1531934906,1,1,1,48790,1
21759,1531934542,55243,43971,507,1531934542,1531934906,1,1,1,48790,1
21752,1531934542,55902,43957,643,1531934542,1531934906,1,1,1,48790,1
21752,1531934783,55243,43971,91,1531934783,1531934906,1,1,1,48790,1
21752,1531934783,55673,43875,808915811,1531934783,1531934906,1,1,1,48790,1
21752,1531934783,55102,43881,467,1531934783,1531934906,1,1,1,48790,1
21752,1531934783,1777,43874,707,1531934783,1531934906,1,1,1,48790,1
21752,1531934783,3882,44318,299,1531934783,1531934906,1,1,1,48790,1
21752,1531934783,187,43877,211,1531934783,1531934906,1,1,1,48790,1
17977,1531934544,57714,46399,1975,1531934544,1531934906,1,1,734,48790,1
21336,1531934663,192,44611,65326,1531934663,1531934906,1,1,5,48790,1
21341,1531934663,192,44611,6927,1531934663,1531934906,1,1,27,48790,1
9978,1531934663,192,44611,8183,1531934663,1531934906,1,1,27,48790,1
9990,1531934422,24753,34418,50964,1531934422,1531934906,1,1,204,48790,1
9990,1531934784,6223,31127,66376,1531934784,1531934906,1,1,204,48790,1
218,1531929894,10215,42319,8401,1531929894,1531934910,1,1,35,48790,1
218,1531930626,63055,54677,7102,1531930626,1531934910,1,1,35,48790,1
218,1531934670,672,49149,4312,1531934670,1531934910,1,1,35,48790,1
80,1531918663,52896,46895,95576,1531918663,1531934909,1,1,880,48790,1
96,1531918663,52896,46895,92076,1531918663,1531934909,1,1,396,48790,1
238,1531934429,13762,32330,13468,1531934429,1531934911,1,1,27,48790,1
238,1531934791,2144,29115,15357,1531934791,1531934911,1,1,27,48790,1
6801,1531934671,57653,53720,9758,1531934671,1531934911,1,1,75,48790,1
6800,1531934791,15490,48636,5495,1531934791,1531934911,1,1,114,48790,1
118,1531934791,2144,29115,2277,1531934791,1531934911,1,1,49,48790,1
301,1531934671,58257,43464,6986,1531934671,1531934911,1,1,46,48790,1
301,1531934792,5932,36312,2540,1531934792,1531934911,1,1,821,48790,1
311,1531934671,58257,43464,8064,1531934671,1531934911,1,1,162,48790,1
311,1531934792,5932,36312,6071,1531934792,1531934911,1,1,859,48790,1
785,1531934670,55686,2522,23477,1531934670,1531934909,1,1,682,48790,1
14,1531934791,55686,2522,70108,1531934791,1531934909,1,1,682,48790,1
191,1531934670,56299,44197,13244,1531934670,1531934909,1,1,37,48790,1
70,1531934791,55686,2522,15821,1531934791,1531934909,1,1,682,48790,1
20537,1531934552,21122,33051,453,1531934552,1531934912,1,1,36,48790,1
19808,1531934552,21122,33051,536,1531934552,1531934912,1,1,49,48790,1
19809,1531934552,21122,33051,159,1531934552,1531934912,1,1,21,48790,1
2,1531918633,6875,51770,15801,1531918633,1531934981,1,1,852,48790,1
7200,1531933026,6875,51770,8103,1531933026,1531934981,1,1,852,48790,1
9354,1531934865,6875,51770,22505,1531934865,1531934981,1,1,852,48790,1
19987,1531934267,7611,41231,40975,1531934267,1531935001,1,1,802,48790,1
20013,1531934878,62682,41952,20181,1531934878,1531935001,1,1,178,48790,1
205,1531934882,57907,46674,12363,1531934882,1531934996,1,1,734,48790,1
204,1531927554,49897,32857,12030,1531927554,1531934996,1,1,78,48790,1
20252,1531918767,5923,2783,13013,1531918767,1531934976,1,1,388,48790,1
20056,1531934903,5895,37622,1364,1531934903,1531934976,1,1,98,48790,1
20231,1531934903,5893,2766,28218,1531934903,1531934976,4,1,65,48790,1
9256,1531934655,853,48902,305,1531934655,1531935016,1,1,170,48790,1
307,1531932326,26297,38401,6301,1531932326,1531935018,1,1,39,48790,1
5892,1531932326,26297,38401,6401,1531932326,1531935018,1,1,17,48790,1
13815,1531933181,2038,1827,25602,1531933181,1531935021,1,1,17,48790,1
13815,1531933303,1419,1882,18147,1531933303,1531935021,1,1,17,48790,1
13815,1531934287,1823,1882,15981,1531934287,1531935021,1,1,17,48790,1
13815,1531934899,8155,1863,31325,1531934899,1531935021,1,1,17,48790,1
13827,1531933181,2038,1882,17273,1531933181,1531935021,1,1,17,48790,1
13827,1531933303,1419,1882,13536,1531933303,1531935021,1,1,17,48790,1
13827,1531934287,1823,1882,18650,1531934287,1531935021,1,1,17,48790,1
13827,1531934899,8155,1863,210,1531934899,1531935021,1,1,17,48790,1
174,1531934901,6386,36533,1318,1531934901,1531935024,1,1,1,48790,1
174,1531934901,6840,30598,3231,1531934901,1531935024,1,1,1,48790,1
111,1531934657,10839,33612,10015,1531934657,1531935024,1,1,39,48790,1
7800,1531932449,15574,11857,4395,1531932449,1531935024,1,1,39,48790,1
7810,1531932449,15574,11857,924,1531932449,1531935024,1,1,17,48790,1
7803,1531934657,10839,33612,2225,1531934657,1531935024,1,1,17,48790,1
22087,1531918658,58486,47499,101,1531918658,1531935025,1,1,772,48790,1
22137,1531918658,58486,47499,301,1531918658,1531935025,1,1,691,48790,1
22138,1531918658,58486,47499,1801,1531918658,1531935025,1,1,691,48790,1
22140,1531918658,58486,47499,201,1531918658,1531935025,1,1,691,48790,1
22151,1531918658,58486,47499,1001,1531918658,1531935025,1,1,54,48790,1
22157,1531918658,58486,47499,1901,1531918658,1531935025,1,1,691,48790,1
22161,1531918658,58486,47499,401,1531918658,1531935025,1,1,691,48790,1
22168,1531918658,58486,47499,801,1531918658,1531935025,1,1,691,48790,1
22169,1531918658,58486,47499,1701,1531918658,1531935025,1,1,54,48790,1
22172,1531918658,58486,47499,901,1531918658,1531935025,1,1,691,48790,1
22175,1531918658,58486,47499,501,1531918658,1531935025,1,1,691,48790,1
22180,1531918658,58486,47499,601,1531918658,1531935025,1,1,691,48790,1
22181,1531918658,58486,47499,1501,1531918658,1531935025,1,1,691,48790,1
22203,1531918658,58486,47499,701,1531918658,1531935025,1,1,691,48790,1
64,1531930010,62274,53413,13604,1531930010,1531935025,1,1,35,48790,1
64,1531931841,1519,47866,6302,1531931841,1531935025,1,1,35,48790,1
64,1531932331,58442,47418,5103,1531932331,1531935025,1,1,35,48790,1
64,1531933184,10795,8784,13404,1531933184,1531935025,1,1,35,48790,1
64,1531933429,1514,51270,11407,1531933429,1531935025,1,1,35,48790,1
8068,1531928547,58940,48134,23701,1531928547,1531935025,1,1,35,48790,1
8067,1531934903,6989,34165,23605,1531934903,1531935025,1,1,35,48790,1
8066,1531934903,6989,34165,20403,1531934903,1531935025,1,1,35,48790,1
48,1531934904,39,53,209,1531934904,1531935026,2604,1,820,48790,1
48,1531934904,61076,51354,158,1531934904,1531935026,799,1,820,48790,1
8266,1531934905,62,112,1060,1531934905,1531935028,1,1,35,48790,1
8266,1531934905,62,51,1244,1531934905,1531935028,1,1,35,48790,1
8266,1531934905,62,39088,199,1531934905,1531935028,1,1,35,48790,1
8266,1531934905,62,39089,1513,1531934905,1531935028,1,1,35,48790,1
6,1531918659,8946,32554,116999,1531918659,1531935025,12,1,17,48790,1
6,1531929158,87,2103,83289,1531929158,1531935025,8,1,9,48790,1
6,1531930134,58885,2103,67999,1531930134,1531935025,8,1,9,48790,1
6,1531930622,2359,6151,7269,1531930622,1531935025,5,1,9,48790,1
6,1531930622,2359,168,17572,1531930622,1531935025,2,1,9,48790,1
6,1531930988,1012,44934,61016,1531930988,1531935025,5,1,9,48790,1
6,1531932091,56828,11208,15324,1531932091,1531935025,8,1,9,48790,1
6,1531932211,3607,45883,114461,1531932211,1531935025,5,1,17,48790,1
6,1531933063,11071,45883,2445,1531933063,1531935025,5,1,17,48790,1
6,1531933185,1183,22,34941,1531933185,1531935025,5,1,9,48790,1
6,1531933185,61331,1169,78135,1531933185,1531935025,8,1,9,48790,1
6,1531933185,2498,35126,84541,1531933185,1531935025,5,1,9,48790,1
6,1531933185,55703,1169,87326,1531933185,1531935025,5,1,9,48790,1
6,1531933185,50640,11208,9984,1531933185,1531935025,8,1,9,48790,1
6,1531933185,296,2103,72615,1531933185,1531935025,4,1,9,48790,1
6,1531933307,1419,33404,112294,1531933307,1531935025,5,1,9,48790,1
6,1531933307,1419,33404,80358,1531933307,1531935025,2,1,9,48790,1
6,1531933307,14547,11208,120688,1531933307,1531935025,8,1,9,48790,1
6,1531933559,8944,49004,105181,1531933559,1531935025,6,1,17,48790,1
6,1531933680,10774,37,53614,1531933680,1531935025,6,1,17,48790,1
66,1531930622,2359,6151,7269,1531930622,1531935025,5,1,9,48790,1
66,1531930988,1012,44934,61016,1531930988,1531935025,5,1,9,48790,1
66,1531933185,1183,22,34941,1531933185,1531935025,5,1,9,48790,1
66,1531933185,2498,35126,84541,1531933185,1531935025,5,1,9,48790,1
66,1531933307,1419,33404,112294,1531933307,1531935025,5,1,9,48790,1
21,1531930622,2359,168,17572,1531930622,1531935025,2,1,9,48790,1
21,1531933307,1419,33404,80358,1531933307,1531935025,2,1,9,48790,1
523,1531918659,8946,32554,116999,1531918659,1531935025,12,1,17,48790,1
19,1531932211,3607,45883,114461,1531932211,1531935025,5,1,17,48790,1
19,1531933063,11071,45883,2445,1531933063,1531935025,5,1,17,48790,1
50,1531933559,8944,49004,105181,1531933559,1531935025,6,1,17,48790,1
50,1531933680,10774,37,53614,1531933680,1531935025,6,1,17,48790,1
59,1531932091,56828,11208,15324,1531932091,1531935025,8,1,9,48790,1
59,1531933185,50640,11208,9984,1531933185,1531935025,8,1,9,48790,1
59,1531933307,14547,11208,120688,1531933307,1531935025,8,1,9,48790,1
665,1531933185,296,2103,72615,1531933185,1531935025,4,1,9,48790,1
664,1531929158,87,2103,83289,1531929158,1531935025,8,1,9,48790,1
664,1531930134,58885,2103,67999,1531930134,1531935025,8,1,9,48790,1
664,1531933185,61331,1169,78135,1531933185,1531935025,8,1,9,48790,1
664,1531933185,55703,1169,87326,1531933185,1531935025,5,1,9,48790,1
20,1531934904,998,22,5293,1531934904,1531935025,1,1,17,48790,1
85,1531934904,998,22,85639,1531934904,1531935025,1,1,17,48790,1
3971,1531933187,49837,35770,7604,1531933187,1531935019,1,1,769,48790,1
18808,1531934783,49272,53948,18167,1531934783,1531935028,1,1,1,48790,1
22020,1531934906,42,43872,526,1531934906,1531935029,1,1,1,48790,1
21741,1531934906,1402,43910,990,1531934906,1531935029,1,1,1,48790,1
21741,1531934906,59,43946,902,1531934906,1531935029,1,1,1,48790,1
21741,1531934906,1888,48662,830,1531934906,1531935029,1,1,1,48790,1
21741,1531934906,2359,43913,598,1531934906,1531935029,1,1,1,48790,1
21741,1531934906,1888,43871,630,1531934906,1531935029,1,1,1,48790,1
21741,1531934906,8954,44030,382,1531934906,1531935029,1,1,1,48790,1
21741,1531934906,8954,44019,862,1531934906,1531935029,1,1,1,48790,1
21756,1531934906,57819,51237,182,1531934906,1531935029,1,1,1,48790,1
21739,1531934906,1402,43910,990,1531934906,1531935029,1,1,1,48790,1
21739,1531934906,59,43946,902,1531934906,1531935029,1,1,1,48790,1
21739,1531934906,1888,48662,830,1531934906,1531935029,1,1,1,48790,1
21739,1531934906,2359,43913,598,1531934906,1531935029,1,1,1,48790,1
21739,1531934906,42,43872,526,1531934906,1531935029,1,1,1,48790,1
21739,1531934906,1888,43871,630,1531934906,1531935029,1,1,1,48790,1
21739,1531934906,8954,44030,382,1531934906,1531935029,1,1,1,48790,1
21739,1531934906,8954,44019,862,1531934906,1531935029,1,1,1,48790,1
21760,1531934906,276,47297,318,1531934906,1531935029,1,1,1,48790,1
21852,1531934906,276,47297,318,1531934906,1531935029,1,1,1,48790,1
21862,1531934906,276,47297,126,1531934906,1531935029,1,1,1,48790,1
21761,1531934906,276,47297,318,1531934906,1531935029,1,1,1,48790,1
22019,1531934906,58085,51161,510,1531934906,1531935029,1,1,1,48790,1
22019,1531934906,5001,44769,918,1531934906,1531935029,1,1,1,48790,1
22019,1531934906,16046,44444,254,1531934906,1531935029,1,1,1,48790,1
21762,1531934906,12414,44781,2035771206,1531934906,1531935029,1,1,1,48790,1
21762,1531934906,59243,51506,811106918,1531934906,1531935029,1,1,1,48790,1
21762,1531934906,16046,44443,854,1531934906,1531935029,1,1,1,48790,1
21762,1531934906,12414,44444,1383236870,1531934906,1531935029,1,1,1,48790,1
21762,1531934906,57537,44354,696465158,1531934906,1531935029,1,1,1,48790,1
21773,1531934906,7175,48900,830,1531934906,1531935029,1,1,1,48790,1
21742,1531934783,59243,51506,811091576,1531934783,1531935029,1,1,1,48790,1
21742,1531934906,12414,44444,1383236870,1531934906,1531935029,1,1,1,48790,1
21742,1531934906,57537,44354,696484102,1531934906,1531935029,1,1,1,48790,1
21758,1531934906,7175,48900,198,1531934906,1531935029,1,1,1,48790,1
21786,1531934783,59243,51506,811091584,1531934783,1531935029,1,1,1,48790,1
21786,1531934906,12414,44444,1383236870,1531934906,1531935029,1,1,1,48790,1
21786,1531934906,57537,44354,696484102,1531934906,1531935029,1,1,1,48790,1
21748,1531934906,12414,44781,2035771206,1531934906,1531935029,1,1,1,48790,1
21748,1531934906,59243,51506,811106918,1531934906,1531935029,1,1,1,48790,1
21748,1531934906,16046,44443,854,1531934906,1531935029,1,1,1,48790,1
21748,1531934906,58085,51161,510,1531934906,1531935029,1,1,1,48790,1
21748,1531934906,12414,44444,1383236870,1531934906,1531935029,1,1,1,48790,1
21748,1531934906,5001,44769,918,1531934906,1531935029,1,1,1,48790,1
21748,1531934906,16046,44444,254,1531934906,1531935029,1,1,1,48790,1
21748,1531934906,57537,44354,696465158,1531934906,1531935029,1,1,1,48790,1
21792,1531934906,7175,48900,830,1531934906,1531935029,1,1,1,48790,1
21754,1531934906,55243,43971,94,1531934906,1531935029,1,1,1,48790,1
21754,1531934906,55673,43875,808915814,1531934906,1531935029,1,1,1,48790,1
21754,1531934906,55102,43881,470,1531934906,1531935029,1,1,1,48790,1
21754,1531934906,1777,43874,94,1531934906,1531935029,1,1,1,48790,1
21754,1531934906,3882,44318,686,1531934906,1531935029,1,1,1,48790,1
21754,1531934906,187,43877,598,1531934906,1531935029,1,1,1,48790,1
21755,1531934542,3882,45707,808600338,1531934542,1531935029,1,1,1,48790,1
21755,1531934906,3882,44318,686,1531934906,1531935029,1,1,1,48790,1
21752,1531934906,55243,43971,94,1531934906,1531935029,1,1,1,48790,1
21752,1531934906,55673,43875,808915814,1531934906,1531935029,1,1,1,48790,1
21752,1531934906,55102,43881,470,1531934906,1531935029,1,1,1,48790,1
21752,1531934906,1777,43874,94,1531934906,1531935029,1,1,1,48790,1
21752,1531934906,3882,44318,686,1531934906,1531935029,1,1,1,48790,1
21752,1531934906,187,43877,598,1531934906,1531935029,1,1,1,48790,1
9744,1531921236,5708,5380,203,1531921236,1531935029,1,1,748,48790,1
110,1531927700,50674,1503,132,1531927700,1531935029,1,1,869,48790,1
